id,group_id,prospect_id
834,ba6490b2-1a6f-441a-9868-07b0738407fb,91299a1c-b9a3-40ad-a33a-3b002261f6d8
835,6c24bd49-f54e-4cd2-91a5-a150d75b987f,ab14c117-dacc-4fa7-a027-15c5856dd2d3
836,e2a5d8c9-d2be-4965-a821-55a492117483,2ac10391-6d3c-4f3d-84ff-79bcfff52252
837,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,06bd9c30-ecff-422b-b5bf-e43cb5eafca3
838,6c24bd49-f54e-4cd2-91a5-a150d75b987f,79332682-178d-481a-82c8-8991e1398e6c
839,6c24bd49-f54e-4cd2-91a5-a150d75b987f,58048c66-679c-4f0f-9eec-9e52d36e632c
840,6c24bd49-f54e-4cd2-91a5-a150d75b987f,1e0b07d1-3802-44c3-b3f7-049dd16c9092
841,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,493afd2c-04d0-4ea6-bb74-25b66d2db980
842,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,1e38463b-ab05-44a4-955b-2a617b0da27c
843,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,e6efef1a-d17a-4bef-a7cc-9b6d67850d62
844,6c24bd49-f54e-4cd2-91a5-a150d75b987f,6ee5365d-f46c-4fab-b241-52e467125c4c
845,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b8e1bffc-456e-42aa-aac4-02911c16717e
846,ba6490b2-1a6f-441a-9868-07b0738407fb,4f55ef80-a0d3-4196-85ef-38eb568ad6d6
847,6c24bd49-f54e-4cd2-91a5-a150d75b987f,f73b7a67-1282-4432-8b72-a28124b7d67b
848,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,5305d617-e73f-4c4d-9e64-fcfa0d231ade
849,ba6490b2-1a6f-441a-9868-07b0738407fb,afbb8e45-8d83-48c4-868f-ae08c24e28d4
850,ba6490b2-1a6f-441a-9868-07b0738407fb,5c87a2fd-9899-4d36-8034-253678dc4e64
851,6c24bd49-f54e-4cd2-91a5-a150d75b987f,586e6333-d3dc-431f-82de-6e87ee78d5fa
852,6c24bd49-f54e-4cd2-91a5-a150d75b987f,d871e92a-7c13-4747-954c-93dd068dc424
853,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,bae21b7c-7685-4374-9dd1-283c55a2381f
854,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,4b0a2031-0218-4e6d-8f79-22911919af82
855,6c24bd49-f54e-4cd2-91a5-a150d75b987f,33ebf3e8-17d4-400c-b015-45d134628e06
856,6c24bd49-f54e-4cd2-91a5-a150d75b987f,4931fde4-8c53-46a9-902e-696460919016
857,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,eed6392b-93a1-4a66-ae3e-ffc4f3345923
858,6c24bd49-f54e-4cd2-91a5-a150d75b987f,e141b2c5-b8c6-4278-81f9-5edcd72896aa
859,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,e56e64db-b37c-4a2c-b86a-d99cb536e9e9
861,5c818dde-10c1-43b1-8c0b-fe092e463caf,69f9de02-2029-4582-8cdd-dc57ccd89a3c
863,6c24bd49-f54e-4cd2-91a5-a150d75b987f,3bc45e38-b0d4-4d83-bf5b-1f3a1db7642b
864,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b6e94c2f-c99b-47bc-bb35-08bd8215fe7b
865,eafbfb86-f8a0-4de5-8c58-ccd16d01134e,7865fb77-173e-4ea4-a95a-5019d4993752
866,6c24bd49-f54e-4cd2-91a5-a150d75b987f,33fa1469-de54-4f7f-8735-9fef33c6cfca
867,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,d17c8deb-d205-4dcd-a090-f7f55c1f0655
868,e75cae88-23af-4e67-90c1-5a89ebab1a72,2615bb4a-976c-4382-81c9-bb4cb70e69e8
869,e75cae88-23af-4e67-90c1-5a89ebab1a72,bd8d46a2-afc5-448b-9a0d-bfdfb3b03e94
870,e75cae88-23af-4e67-90c1-5a89ebab1a72,da1db76e-b02d-4621-8ab9-ca7f2a017fca
871,e75cae88-23af-4e67-90c1-5a89ebab1a72,fcb52615-217a-41e5-84d9-819c46539172
872,e75cae88-23af-4e67-90c1-5a89ebab1a72,23e0985a-a704-4b22-9663-1497ba6009f3
873,e75cae88-23af-4e67-90c1-5a89ebab1a72,37eb2ae8-9ea7-44b0-865a-327f786e1774
874,e75cae88-23af-4e67-90c1-5a89ebab1a72,c47cce7a-3a54-42c4-aadd-f923116964ec
875,e75cae88-23af-4e67-90c1-5a89ebab1a72,57174fd3-039d-4d46-9f42-7b6c3e0316c9
876,e75cae88-23af-4e67-90c1-5a89ebab1a72,08c45baf-fb8c-4bbe-9e6b-1d8b2a80a7d2
877,e75cae88-23af-4e67-90c1-5a89ebab1a72,110b12cb-a3f5-4f02-94f6-8cc0647fe4fc
878,e75cae88-23af-4e67-90c1-5a89ebab1a72,bb4373ed-3c52-47cf-b8f5-f267806188b4
879,e75cae88-23af-4e67-90c1-5a89ebab1a72,7691a882-8d44-41b1-b256-8a4cefaf3bb8
880,e75cae88-23af-4e67-90c1-5a89ebab1a72,65e834aa-1bfc-4010-b9e9-e352f3b4b00e
881,e75cae88-23af-4e67-90c1-5a89ebab1a72,6a863200-5fa4-4b4b-b9b9-2f60c8ba8a82
882,e75cae88-23af-4e67-90c1-5a89ebab1a72,db6de93b-dafa-4e1f-a7af-d93adb88906d
883,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,854d8fb1-5c13-4f79-a9df-a9e30bc9b6b0
884,6c24bd49-f54e-4cd2-91a5-a150d75b987f,bf6d929d-0c2b-49b1-b136-a3ff46864d1b
885,6c24bd49-f54e-4cd2-91a5-a150d75b987f,fc330b70-d580-406e-90ed-99dc74127f27
886,6c24bd49-f54e-4cd2-91a5-a150d75b987f,9947d517-55bc-48f6-9d39-9fcb35bc067d
887,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b230cd91-e81c-42d2-8099-50ead0c2bc06
888,6c24bd49-f54e-4cd2-91a5-a150d75b987f,e4dd08d9-802c-4cd7-9a05-d3e7afd7f836
889,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,568c493d-a1d4-4494-951c-469f88b066ea
890,6c24bd49-f54e-4cd2-91a5-a150d75b987f,9ccd4289-9ec4-4384-9110-35be13b2bd4a
891,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,3b9497d5-dae1-429f-9c56-b45b8366c72b
892,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,7b2eaa22-8600-4787-a2a5-108b43518c52
893,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,32613ef2-d9c3-4843-86cc-50009b1eb1ea
894,6c24bd49-f54e-4cd2-91a5-a150d75b987f,ac6dc6d1-9464-492a-8a9e-024e32127913
895,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,de4ef2ae-b34f-4b59-b289-c94059d573f8
896,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,61383cb4-d0b7-4778-a77d-6339067e5420
897,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,8232d6b2-24b6-4ce5-a2e2-8c5c42f49673
898,6c24bd49-f54e-4cd2-91a5-a150d75b987f,4d326848-f34f-404e-9453-516ba97d7190
899,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,bda4e56d-b4fd-454c-b29b-66ecec986ef9
900,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,8931e022-ae91-4156-a099-ab57f5f6a319
901,6c24bd49-f54e-4cd2-91a5-a150d75b987f,bc3bdea3-f258-4f7d-bb23-e4ba024b8752
902,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,80c2e910-6a09-4c3b-8abd-1cf90de6f91d
903,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,146ce45b-f6ce-40d2-81a1-32eebc15e039
905,2bbba665-f138-4c73-bd33-1a129c8432d3,56938f8f-9242-40e0-9f6e-b9fb18778f46
906,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,268e1ad4-1d28-4acb-b4b2-75643ce33f1b
907,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,64a42bae-41db-4981-806b-0f5d818d86e8
908,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,d23fe277-58d3-45c8-804a-e14de6706c47
909,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,ffc72c2e-05e1-4324-8eda-4bced548f593
910,6c24bd49-f54e-4cd2-91a5-a150d75b987f,6e617257-6993-4c61-847d-a9e0352996be
911,6c24bd49-f54e-4cd2-91a5-a150d75b987f,ac3384bb-45d8-4b54-a48e-bd4547e75b9d
912,6c24bd49-f54e-4cd2-91a5-a150d75b987f,1034e511-9be0-4d82-811a-223392884315
913,6c24bd49-f54e-4cd2-91a5-a150d75b987f,f44bfe33-2805-4b23-aca5-27bb4c9781ef
914,6c24bd49-f54e-4cd2-91a5-a150d75b987f,9285b2e2-7545-406d-af00-595fa5af2979
915,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,d8190ce3-805a-4d38-abd3-b77f643e5687
916,6c24bd49-f54e-4cd2-91a5-a150d75b987f,feced6b0-a1ae-4929-9913-e0de400090ed
917,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,5f220bf1-6046-4c7a-a7ad-268c950326b7
918,6c24bd49-f54e-4cd2-91a5-a150d75b987f,856cbfa2-5097-4638-89f1-326ce9c1badb
919,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,f4c8dc47-1138-4aae-8823-82446e81ccf8
920,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b1bb2b91-5051-4394-9fb3-d1d47751d178
921,6c24bd49-f54e-4cd2-91a5-a150d75b987f,d46ecef3-0f98-4b34-a2a1-d6d6421395f2
922,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,02e1edaf-752f-4279-b689-1d162a8648c3
923,6c24bd49-f54e-4cd2-91a5-a150d75b987f,504e7f65-fcd6-449b-986b-94c07bb2bfb2
924,6c24bd49-f54e-4cd2-91a5-a150d75b987f,f22fd657-6b62-4042-b3e5-ac7037ce0ecc
925,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,23d82dea-03d0-41db-843c-35e6f13ce1bc
926,6c24bd49-f54e-4cd2-91a5-a150d75b987f,92c364db-860e-4082-9ac2-d96046ee2cb4
927,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,5fc909f5-fcd8-4c5f-b97f-222a2c43ba9d
928,6c24bd49-f54e-4cd2-91a5-a150d75b987f,4082cce5-7189-4c34-8647-a3e553393c83
929,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,6da6ea27-baba-448c-bbd8-f2d7fa200e83
930,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,fcb06b9f-fbdd-4239-8245-2875e9428601
931,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,8d29330f-a09c-4aaf-8d40-e33e8d2240c4
932,6c24bd49-f54e-4cd2-91a5-a150d75b987f,6fb468f9-5962-4cbb-8505-9a6f4a772a96
933,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,e4a0fcbb-69a5-43ad-9198-679e5faded89
934,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,30f03c55-b7e2-4bbc-ae59-64dbed2fe512
935,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,581dff89-fe0e-42b8-bc2e-b4a9fd8edd2d
936,6c24bd49-f54e-4cd2-91a5-a150d75b987f,c72c79ae-f59f-4b9e-94f9-57f48bdeb04c
937,6c24bd49-f54e-4cd2-91a5-a150d75b987f,3f4f3b6b-8497-4228-b761-e12e97b98747
938,6c24bd49-f54e-4cd2-91a5-a150d75b987f,4bbcebdc-e8d2-4ae8-af45-8843b30d2e7e
939,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,2842f55d-f34b-4cb1-b2d9-b2f24ae33953
940,6c24bd49-f54e-4cd2-91a5-a150d75b987f,5ba20a8b-1921-4660-a8cb-13a178f1d40e
941,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b3dfb81b-8942-4627-83b7-8ca8deeda96b
942,6c24bd49-f54e-4cd2-91a5-a150d75b987f,5b00630f-2343-404c-8ebc-5e18a99c345d
943,d827f277-7400-4c20-81d3-5cb7412766da,fe6707bc-a7c3-4242-9b46-58d17733c0e3
944,6c24bd49-f54e-4cd2-91a5-a150d75b987f,271f48d1-7e5f-4287-a2e7-9d2987ec85f9
945,6c24bd49-f54e-4cd2-91a5-a150d75b987f,98457ebf-fa8a-4b73-a566-8135cd6c635e
946,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,af7a6e06-1d29-4b36-85b4-054239775781
947,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b70b53f3-3c4e-4663-b5ec-8879548b0b20
948,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,9ddf9f20-89b9-4e40-adf1-4e3241e6f454
949,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,0c04cb29-3c6a-4268-af02-8e8d3cf8a685
950,6c24bd49-f54e-4cd2-91a5-a150d75b987f,f9ba473f-13fc-45d6-8c8d-be5c5a79d10f
951,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,a1f384b8-4761-41f9-96c7-f5df559f8733
952,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,f9736fba-f795-4721-8585-b827d7880f3d
953,6c24bd49-f54e-4cd2-91a5-a150d75b987f,74d4e1a3-14f2-45e3-894f-18046bc9e3bf
954,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,c4673eeb-03b7-4f01-93e6-5d9a890f6565
955,6c24bd49-f54e-4cd2-91a5-a150d75b987f,0a89776d-2fca-4768-b76b-ec0a4dfdd938
956,6c24bd49-f54e-4cd2-91a5-a150d75b987f,ed5f8371-96bd-45a9-bb60-3b0d706212f4
957,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,e8f575ce-d1e8-4d15-8100-8f6bc6290372
958,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,5d62dabc-1afe-4306-923b-bc2af276647a
959,6c24bd49-f54e-4cd2-91a5-a150d75b987f,5e543992-0bf0-475b-9a4a-7f7a4931aea0
960,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b986caa8-de9c-4db9-870f-de5e47e6275c
961,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,f62a7d97-abe6-4137-9679-2d23ed040c11
962,6c24bd49-f54e-4cd2-91a5-a150d75b987f,e854cd60-716d-45fa-be93-441221e194d8
963,6c24bd49-f54e-4cd2-91a5-a150d75b987f,667e1351-7495-4deb-9174-4f4db8919130
964,6c24bd49-f54e-4cd2-91a5-a150d75b987f,082b2867-b738-4fce-b335-3be0779fec0f
965,6c24bd49-f54e-4cd2-91a5-a150d75b987f,2e2e298f-a5ba-4cd2-ad48-d1f1cd693607
966,6c24bd49-f54e-4cd2-91a5-a150d75b987f,7a25e490-4327-4cea-a5eb-3bef494cad4e
967,6c24bd49-f54e-4cd2-91a5-a150d75b987f,06c2d020-f82c-4537-b820-5ace96d1b8c3
968,6c24bd49-f54e-4cd2-91a5-a150d75b987f,26370d69-f39e-40c2-8bb0-999e0c2fac48
969,6c24bd49-f54e-4cd2-91a5-a150d75b987f,9b78a266-2190-4bbb-bb60-c71347aa283b
970,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,17fa2a70-575d-4a26-9d55-aef8e284d437
971,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,f6ff9796-e5b6-4d96-a6f1-37b76f7e040a
972,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,c760e070-add2-44b6-9df2-40f74a71afb4
973,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,a4423f19-38f8-44ae-8e0b-3c9fe8be86e2
974,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,f854e68e-fb80-4fac-8132-5bfde1cfb1cd
975,6c24bd49-f54e-4cd2-91a5-a150d75b987f,c34c1406-8eed-4db4-8bc1-6444608a3fe7
976,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,e208ac7e-5e0f-4eab-86e0-5312553f65a1
977,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,e809da0e-aa3c-401a-aaa4-76e5c30277c2
978,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,67b3928b-b324-462a-a2da-b93c83bb53d0
979,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,4e998252-230a-45d8-aeee-9f878cd8d24f
980,7d7f02da-6136-4f8c-b812-2e326f89d06c,78c883ca-53de-45dd-ba53-c123113f4a52
981,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,3f502bb9-0833-44c9-b10d-cb3c38f843d0
982,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,a88f21df-557b-4a1d-a67d-b3f3f0ec6c3c
983,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,1ef310c8-ca0e-446e-b1a7-f1e8e3092a77
984,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,d4e394f8-b7b9-4ec8-a83e-5896ee592a3f
985,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,52e02a63-92cf-454c-b022-03f02a8a7b6a
986,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,7676b88a-04e1-4495-afa7-c936961c5059
987,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,b6a6015d-d84a-402b-a21d-4a5d7a6487e2
988,6c24bd49-f54e-4cd2-91a5-a150d75b987f,5c6f31fd-117b-4a72-b637-9325093313e0
989,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,0e54fe93-e0c3-46fd-a110-3de505c6f51e
990,6c24bd49-f54e-4cd2-91a5-a150d75b987f,38125c95-a04e-4f04-96c4-32b921a28b7f
991,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,9d14ea2f-16da-4dd8-bb83-c0bf04c0ead0
992,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,c76ebd29-8ae1-499e-9bda-bfe57402fd9f
993,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,d34e3e0d-ddd8-4414-98b5-be1d8c1b02ec
994,5b72b892-0091-4256-9e00-e476f5ddbf13,91fbd972-2c7f-49fc-b0e1-7c6fa1075121
995,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,9cdedfc4-26ca-4cbc-99a0-ba98bc696420
996,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,6cbd7261-5f34-4bb1-9c74-4d3602067440
997,6c24bd49-f54e-4cd2-91a5-a150d75b987f,0b52b90c-369e-4a60-8cb0-a935d22c6b58
998,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,ecef622a-7065-43f7-a3e9-1b346b68e777
999,6c24bd49-f54e-4cd2-91a5-a150d75b987f,cb7b4bdf-eea9-4b93-905c-f8bbdb809b70
1000,6c24bd49-f54e-4cd2-91a5-a150d75b987f,0fc706ca-16b6-48bb-8050-e7040be9ec68
1001,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,fc64e6e2-2a68-461b-a1d6-e3a597a3cefe
1002,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,5aea43c4-5be4-4a96-b672-e19452573c17
1003,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,00f4dc29-4429-4f2c-9a20-1581f3b44284
1004,6c24bd49-f54e-4cd2-91a5-a150d75b987f,01e7d1d1-ab66-4baf-9184-72b7d52f2a01
1005,6c24bd49-f54e-4cd2-91a5-a150d75b987f,af42e5e0-36a7-4857-b114-3d8946e3dbcf
1006,bfe22717-9049-4575-bdcd-ed6ab2e0cccf,9a65a1ae-e9f1-4b1b-aeb2-ea161ca4b142
1007,357fc77d-4397-404d-afc2-28f5af67280f,1f4c5db7-42a5-4747-a3f7-0a5db96154a0
1008,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,86074764-dd75-4c1c-8117-0214219b6ea3
1009,6c24bd49-f54e-4cd2-91a5-a150d75b987f,afd0963a-d45a-4b93-9781-78698ab37b5b
1010,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,066c6959-e9d8-4f4f-a97e-5f216fb2fa48
1011,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,11b79123-396e-4e7f-966b-7d10621d85e0
1012,6c24bd49-f54e-4cd2-91a5-a150d75b987f,5d73efc8-0e57-4fca-ae4e-7794d4e79f8b
1013,6c24bd49-f54e-4cd2-91a5-a150d75b987f,9e3ec205-12fd-4634-b7f6-c44007dcec27
1014,6c24bd49-f54e-4cd2-91a5-a150d75b987f,2cda9fc2-98e9-45df-95d1-87edd014561c
1015,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,9480e3e7-108e-4688-b7a0-b787ad6e2e12
1016,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,22248e53-21a2-4dae-b9af-a860f2f5d5cf
1017,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,7f8d58c4-d946-4944-9fed-5429bc7b5306
1018,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,68142ba0-ee54-4e94-8358-d2b3d6dfd4b0
1019,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,8814d0f9-6f1a-4c89-81e5-236f80dcaa6d
1020,6c24bd49-f54e-4cd2-91a5-a150d75b987f,b75ff1b3-639a-4599-b197-b2f99d9a95dc
1021,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,df16503e-5f63-44dc-985a-e9675ffc9da7
1022,13f390e9-620a-4230-ba7d-11336ca75f92,794aafe6-d087-4fb1-95c1-af49e95099f2
1023,f242a64a-befa-4e54-a123-17122ce37dd8,f208b214-42ca-496f-a688-a51dd5ff9a39
1024,6c24bd49-f54e-4cd2-91a5-a150d75b987f,71011ba3-e4f9-44d4-a7cc-aae6b61db8b7
1025,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,503fa7f1-3f61-42ba-a636-d454a7c53c10
1026,115718ee-304c-4c61-bcb7-4271cec53cb9,ed424b34-d8f7-48bd-abd4-8cdf8ea566c4
1027,6c24bd49-f54e-4cd2-91a5-a150d75b987f,92e3fc64-ba76-4e89-9ada-17427892c3dc
1028,f46a1d85-b960-47a4-b4f5-db9fd1bec784,1867a0c3-97a9-4b81-9eea-1ef54a3bacbd
1029,6c24bd49-f54e-4cd2-91a5-a150d75b987f,c130feb5-f7a4-43f9-b0b1-bc02f0141983
1030,6c24bd49-f54e-4cd2-91a5-a150d75b987f,40548ef1-0960-4174-b79d-0e559a13098f
1031,13f390e9-620a-4230-ba7d-11336ca75f92,a4f70804-9692-493a-91e6-7b92866657cd
1032,6c24bd49-f54e-4cd2-91a5-a150d75b987f,c0b55c91-796d-4c81-a925-86d71f403cb8
1033,6c24bd49-f54e-4cd2-91a5-a150d75b987f,270543db-811f-46b0-8faf-f06f02a43f9b
1034,115718ee-304c-4c61-bcb7-4271cec53cb9,13d647c7-59c1-4f2c-b7ed-b2ce1dbfbe10
1035,6c24bd49-f54e-4cd2-91a5-a150d75b987f,9564d812-917c-4821-a849-3bd10bca2753
1036,ab9e483f-cb67-4a6a-ab5e-83e6a69cbfa9,b2ccc6b0-7121-4baa-8a4e-b9aeabe4501e
1037,115718ee-304c-4c61-bcb7-4271cec53cb9,fd23aa99-4262-4c29-a42a-2bea53fa0cf4
1038,115718ee-304c-4c61-bcb7-4271cec53cb9,2f2e447d-3e87-4b7c-914e-29fc03beec84
1039,13f390e9-620a-4230-ba7d-11336ca75f92,998e852f-aeb5-4208-ac88-f71774c03966
1040,f46a1d85-b960-47a4-b4f5-db9fd1bec784,4874a7fc-b27c-460c-9df0-6d9b632f469e
1041,13f390e9-620a-4230-ba7d-11336ca75f92,9952794d-9a02-473a-b472-d6a86dc7d13b
1042,f46a1d85-b960-47a4-b4f5-db9fd1bec784,f5553a22-9425-43cf-9112-01cc65ca160d
1043,13f390e9-620a-4230-ba7d-11336ca75f92,a58e6567-6ea8-49c8-8d24-5ba0a6327f16
1044,7598d528-aa1c-48fc-bd40-988986650ecf,eed37c00-8217-494c-8d2a-49036d6e1b18
1045,7598d528-aa1c-48fc-bd40-988986650ecf,afb5bd95-ecf2-41f6-98a9-35b0a95e09ae
1046,13f390e9-620a-4230-ba7d-11336ca75f92,0832f9bf-502e-4909-8204-26aae443d735
1047,115718ee-304c-4c61-bcb7-4271cec53cb9,e610dd00-355a-4484-887f-39e89f1b5ffd
1048,ef85e911-cb78-4e59-9773-bbca6f0ded9e,f86ba002-f0be-4753-a242-413ee15f2a6f
1049,7518239d-1704-4b6d-80a9-da58c6110818,86247a02-6bc8-4b82-90b2-7fd5a079fbb5
1050,7518239d-1704-4b6d-80a9-da58c6110818,2318a57f-bae4-482f-b66d-3aac816a8e98
1051,7518239d-1704-4b6d-80a9-da58c6110818,eba6755a-33e5-401b-9bde-cc62ff0598b1
1052,7518239d-1704-4b6d-80a9-da58c6110818,9fbf377a-741c-43f6-99be-44a45beb399d
1053,7518239d-1704-4b6d-80a9-da58c6110818,8d371bc5-5fac-4c33-8b9a-e4d668beacf7
1054,7518239d-1704-4b6d-80a9-da58c6110818,fd632582-fe74-4971-9085-a80a3bd4a844
1055,ef85e911-cb78-4e59-9773-bbca6f0ded9e,9491190b-798f-47ed-9a8d-76db024e1fa1
1056,7518239d-1704-4b6d-80a9-da58c6110818,d7379d72-b20a-4fe5-9c9c-3a214361594f
1057,ef85e911-cb78-4e59-9773-bbca6f0ded9e,18019118-cecf-46af-b663-1f66501d362a
1058,ef85e911-cb78-4e59-9773-bbca6f0ded9e,7d96a44a-59d6-49fe-826c-583c78127933
1059,ef85e911-cb78-4e59-9773-bbca6f0ded9e,5b5712c6-0d15-4260-b6d1-3648be09db73
1060,ef85e911-cb78-4e59-9773-bbca6f0ded9e,58040215-2006-40d9-b931-3b4049f12e7c
1061,ef85e911-cb78-4e59-9773-bbca6f0ded9e,978882a4-7dfc-4866-8a98-964c017fc031
1062,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,dd165196-7be1-459a-85a4-415fc934c767
1063,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,8ccfea90-90ae-41d3-b931-9933c37677ef
1064,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,4c7fb602-eca5-43de-9031-c825ddbfb330
1065,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,2245cc42-e985-4e1e-99ed-b1f5d63a98a5
1066,ef85e911-cb78-4e59-9773-bbca6f0ded9e,29103b4c-8b63-4415-9f51-785fbf02113e
1067,888a46d9-bfb0-41d2-802a-d04174545a90,f0bd1f3a-9375-43b7-a8b3-7378984e9a1d
1068,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,94713230-8092-46b7-af4d-d5875b38f96a
1069,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,c5b61f05-cf14-43c8-b806-ceeb5279e152
1070,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,7c78905e-9914-447d-ad24-fc52c6980ece
1071,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,214d4785-ba6f-4236-b1ea-faf63e31be49
1072,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,e7225c4c-608c-4d2c-bcfb-b85132474d76
1073,888a46d9-bfb0-41d2-802a-d04174545a90,e486153a-78be-4a4c-ad36-cd4dc8673eeb
1074,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,300b0b09-c759-4bf6-9549-182812b6cedc
1075,c9a2ffbf-7852-4239-b92c-ba1c0c994f71,291d56c8-948f-4521-a1b7-2a4fabb30366
